"tissue","treatment","ID","L2FC","padj","gene"
"heart","cold","DN23656_c0_g1_i4",0.358908159882696,NA,""
"heart","cold","DN23667_c3_g2_i2",0.0560662734706954,NA,"voltage-dependent L-type calcium channel subunit alpha-1C-like "
"heart","cold","DN23668_c0_g1_i1",3.63178843586628,NA,""
"heart","cold","DN23679_c1_g1_i1",0.373953023836278,NA,"Rab GDP dissociation inhibitor "
"heart","cold","DN23691_c0_g1_i1",-3.70472877734413,NA,"G protein-activated inward rectifier potassium channel 4 "
"heart","cold","DN23694_c0_g1_i1",1.54992171889672,NA,"Nuclear receptor subfamily 0 group B member 2 "
"heart","cold","DN23695_c0_g1_i1",-0.0312573030852011,NA,"CAVP-target protein "
"heart","cold","DN23699_c0_g1_i1",-0.725492948093886,NA,"Zinc finger protein "
"heart","cold","DN23701_c0_g1_i1",-1.07176305311441,NA,"General transcription factor 3C polypeptide 5 "
"heart","cold","DN23703_c0_g1_i1",-0.809469254151163,NA,"Centrosomal protein 170B "
"heart","cold","DN23706_c0_g1_i1",-0.805471791523647,NA,"Receptor protein serine/threonine kinase "
"heart","cold","DN23708_c0_g1_i1",-0.484784952075729,NA,"Probable tRNA N6-adenosine threonylcarbamoyltransferase "
"heart","cold","DN23714_c0_g1_i1",-0.950143672713726,NA,""
"heart","cold","DN23714_c1_g3_i2",-0.681785501072929,NA,""
"heart","cold","DN23723_c0_g1_i3",0.904018543248802,NA,""
"heart","cold","DN23731_c2_g1_i1",0.186715587941374,NA,""
"heart","cold","DN23733_c0_g2_i2",-0.0256462688187878,NA,""
"heart","cold","DN23734_c0_g1_i1",-0.399842795766123,NA,"Plakophilin-2 "
"heart","cold","DN23738_c1_g1_i1",0.683724902600802,NA,"PHD finger-like domain-containing protein 5A "
"heart","cold","DN23739_c0_g1_i2",-0.671504273293698,NA,"Mitogen-activated protein kinase kinase kinase kinase 3 "
"heart","cold","DN23740_c0_g2_i2",-0.536554744175975,NA,"Myosin-X "
"heart","cold","DN23744_c0_g1_i2",1.21297234154789,NA,"Arylsulfatase family member K "
"heart","cold","DN23746_c1_g1_i1",0.0114560719680755,NA,""
"heart","cold","DN23750_c0_g1_i1",0.575312424426848,NA,""
"heart","cold","DN23751_c0_g1_i1",-1.13117365264273,NA,""
"heart","cold","DN23754_c0_g1_i1",0.186223653014994,NA,"Beclin-1-like "
"heart","cold","DN23755_c0_g1_i5",-0.237756437911004,NA,"Dual specificity protein kinase CLK4 "
"heart","cold","DN23761_c0_g1_i1",0.328792449318716,NA,"Lysine-specific demethylase 5A "
"heart","cold","DN23764_c0_g1_i1",0.974536557523876,NA,"Transmembrane protein 63B-like "
"heart","cold","DN23768_c0_g2_i1",0.133892726675679,NA,""
"heart","cold","DN23769_c0_g1_i2",0.737460189939186,NA,""
"heart","cold","DN2376_c0_g1_i1",2.55726307566962,NA,"Tumor rejection antigen "
"heart","cold","DN23771_c0_g1_i1",1.08756395648066,NA,""
"heart","cold","DN23772_c0_g1_i3",-0.466805859388049,NA,"Regulator of microtubule dynamics protein 1-like "
"heart","cold","DN23774_c0_g1_i2",0.765766029909015,NA,"Stonin-2 "
"heart","cold","DN23776_c0_g1_i2",-0.287497042233264,NA,"PO21 "
"heart","cold","DN23778_c0_g1_i1",-0.868591001439313,NA,""
"heart","cold","DN23782_c0_g1_i3",1.05111268229706,NA,"Transcription factor 24 "
"heart","cold","DN23785_c0_g1_i1",0.605781036875677,NA,"Serine/threonine-protein phosphatase "
"heart","cold","DN23786_c0_g1_i1",-0.911021657078008,NA,"PDZ and LIM domain protein 7 "
"heart","cold","DN23787_c0_g1_i2",-1.219838277755,NA,"RNA binding protein fox-1 homolog "
"heart","cold","DN23789_c0_g2_i1",-1.28290724416197,NA,"Viral myc transforming protein "
"heart","cold","DN2378_c0_g1_i1",0.805439377699663,NA,"DDB1- and CUL4-associated factor 11 [Thamnophis sirtalis]"
"heart","cold","DN23800_c0_g1_i1",-0.808126635522672,NA,"Hemogen "
"heart","cold","DN23804_c0_g1_i1",-0.614504112336576,NA,""
"heart","cold","DN23809_c0_g1_i1",1.20455066649108,NA,""
"heart","cold","DN23810_c0_g2_i1",-0.150990990063002,NA,"Protein KHNYN "
"heart","cold","DN23814_c0_g2_i1",0.926684805636355,NA,"Serine/threonine-protein kinase 25-like protein "
"heart","cold","DN23817_c0_g1_i6",0.666543165803344,NA,"Activating transcription factor 7-interacting protein 1 "
"heart","cold","DN23833_c6_g5_i2",0.269746487278113,NA,"ras association domain-containing protein 2 isoform X1 [Thamnophis sirtalis]"
"heart","cold","DN23840_c0_g2_i1",-0.023676108829142,NA,"Receptor-interacting serine threonine-protein kinase 1 "
"heart","cold","DN23843_c0_g1_i2",0.435515600340927,NA,"Lysosomal alpha-glucosidase "
"heart","cold","DN23845_c0_g1_i1",0.531328009950561,NA,""
"heart","cold","DN23847_c0_g1_i2",-0.817189615380216,NA,"6-phosphogluconolactonase-like "
"heart","cold","DN23863_c0_g1_i1",-0.0651039102786179,NA,"G patch domain and KOW motifs-containing protein "
"heart","cold","DN23876_c0_g1_i1",0.390937663636974,NA,""
"heart","cold","DN23877_c0_g1_i1",-0.209040654199201,NA,""
"heart","cold","DN23878_c0_g1_i2",0.00891722085311024,NA,""
"heart","cold","DN23879_c0_g2_i2",-1.09781425649642,NA,"Beta-transducin repeat containing E3 ubiquitin protein ligase "
"heart","cold","DN23880_c0_g1_i1",4.92844666365666,NA,""
"heart","cold","DN23881_c1_g1_i2",-0.883785131093954,NA,"pappalysin-1 "
"heart","cold","DN23883_c0_g1_i1",-0.130510249470251,NA,"Zinc finger protein "
"heart","cold","DN23897_c0_g1_i2",0.362053061177712,NA,"Chromatin accessibility complex protein 1 "
"heart","cold","DN23899_c0_g1_i4",0.937885284461609,NA,"Melanophilin "
"heart","cold","DN23900_c0_g1_i1",1.00588294249786,NA,"Centrosomal protein 104 "
"heart","cold","DN23903_c0_g2_i2",-0.378392992659063,NA,""
"heart","cold","DN23904_c0_g1_i1",0.168860537946217,NA,"RNA-binding protein 25 "
"heart","cold","DN23907_c0_g1_i1",0.378444429092574,NA,"E3 ubiquitin-protein ligase BRE1A "
"heart","cold","DN23909_c0_g1_i2",-1.81057096991692,NA,"Calmodulin-like protein 4 "
"heart","cold","DN23916_c0_g1_i2",0.23833456228746,NA,""
"heart","cold","DN23918_c0_g1_i3",-0.21086460038275,NA,""
"heart","cold","DN23921_c0_g1_i1",0.404275741601206,NA,"Protein phosphatase 2 regulatory subunit B''beta "
"heart","cold","DN23928_c0_g1_i1",0.480134136259913,NA,"p-selectin "
"heart","cold","DN23931_c0_g4_i1",-0.352842210764498,NA,"transient receptor potential cation channel subfamily M member 8-like, partial [Thamnophis sirtalis]"
"heart","cold","DN23935_c1_g1_i1",0.421272837215724,NA,"Integral membrane protein 2B "
"heart","cold","DN23936_c0_g1_i1",-1.18780594560489,NA,"Double C2 domain alpha "
"heart","cold","DN23943_c0_g1_i3",-0.0748636282354568,NA,"TBC1 domain family member 13 "
"heart","cold","DN23950_c0_g1_i1",1.53533610753448,NA,"Translation initiation factor eIF-2B subunit gamma "
"heart","cold","DN23952_c0_g1_i4",0.803477626372552,NA,"RUN domain-containing protein 3A "
"heart","cold","DN23953_c0_g1_i1",-1.30562124989649,NA,"Spalt like transcription factor 3 "
"heart","cold","DN23957_c0_g2_i2",0.124923240432128,NA,""
"heart","cold","DN23969_c0_g2_i2",-0.422874312328081,NA,""
"heart","cold","DN23974_c0_g1_i1",-0.950235698484169,NA,"protein FAM149A [Thamnophis sirtalis]"
"heart","cold","DN23977_c0_g1_i7",-0.342596294572048,NA,"Bifunctional coenzyme A synthase "
"heart","cold","DN23980_c0_g1_i1",0.299794428240388,NA,""
"heart","cold","DN23982_c0_g1_i1",-0.393963274349286,NA,"UPF0139 membrane protein C19orf56 "
"heart","cold","DN23985_c0_g1_i1",-0.346139742472044,NA,""
"heart","cold","DN23990_c0_g2_i1",0.0152040554796987,NA,""
"heart","cold","DN23991_c6_g1_i3",0.904885746909465,NA,"Thyroid hormone receptor beta "
"heart","cold","DN23994_c0_g1_i1",-0.0267773739793694,NA,"Vimentin "
"heart","cold","DN24000_c0_g1_i1",-0.336348648823248,NA,"B-cell antigen receptor complex-associated protein alpha chain "
"heart","cold","DN24004_c0_g1_i1",0.88055246304433,NA,""
"heart","cold","DN24008_c0_g1_i1",-1.6181837357254,NA,"Tetraspanin "
"heart","cold","DN24010_c0_g2_i4",0.859326843280148,NA,"ARP1 actin-related protein 1 homolog A, centractin alpha "
"heart","cold","DN24012_c0_g2_i2",1.66841290659901,NA,"Signal transducer and activator of transcription "
"heart","cold","DN24015_c0_g4_i1",-0.299412562151234,NA,"Olfactory receptor "
"heart","cold","DN24031_c0_g1_i2",-0.0799765678898397,NA,"Leucine zipper putative tumor suppressor 1 "
"heart","cold","DN24035_c0_g2_i2",-0.407077346009109,NA,""
"heart","cold","DN24039_c0_g2_i8",0.106500646195387,NA,"Putative ubiquitin carboxyl-terminal hydrolase FAF-X isoform 1 "
"heart","cold","DN2403_c0_g2_i1",0.588386050499437,NA,"AN1-type zinc finger protein 5-like protein "
"heart","cold","DN24045_c0_g1_i1",-0.468354566141787,NA,"Large neutral amino acids transporter small subunit 3-like "
"heart","cold","DN24051_c0_g1_i1",-0.802368506709911,NA,""
"heart","cold","DN24058_c0_g1_i2",0.773414684187663,NA,"Integrator complex subunit 10 "
"heart","cold","DN2405_c0_g1_i1",1.64397035634695,NA,"Vacuolar protein sorting-associated protein 11 "
"heart","cold","DN24065_c0_g1_i1",0.325825590471905,NA,"A-kinase anchor protein 12 "
"heart","cold","DN24072_c0_g1_i1",2.61910626021344,NA,"Na(+)/H(+) exchange regulatory cofactor NHE-RF "
"heart","cold","DN24081_c0_g1_i1",-0.212259928511725,NA,"Elongation of very long chain fatty acids protein 1 "
"heart","cold","DN24084_c0_g1_i1",-0.0143893349365599,NA,""
"heart","cold","DN24088_c0_g1_i2",0.199140972527425,NA,"Protein max "
"heart","cold","DN24092_c0_g1_i1",0.712907518136753,NA,"Putative C7orf26-like protein "
"heart","cold","DN24098_c0_g1_i1",1.52833257925061,NA,"Cylicin-2 "
"heart","cold","DN24111_c0_g1_i3",0.814710011250738,NA,"TFIIH basal transcription factor complex helicase XPB subunit-like protein "
"heart","cold","DN24112_c0_g1_i1",-0.497817821777472,NA,"Collagen alpha-1(XXVII) chain "
"heart","cold","DN24115_c0_g1_i1",-1.08027468122027,NA,""
"heart","cold","DN24118_c0_g1_i2",0.417912834189244,NA,"Emilin-2 "
"heart","cold","DN24120_c0_g2_i1",-0.479112097040511,NA,""
"heart","cold","DN24136_c0_g1_i1",1.62043592790901,NA,"Elongation factor Tu GTP-binding domain-containing protein 1 "
"heart","cold","DN24147_c0_g1_i1",0.442353778977861,NA,""
"heart","cold","DN24151_c0_g1_i1",0.711032127946497,NA,""
"heart","cold","DN24168_c0_g1_i1",-0.290682416885139,NA,"Calcyphosin-2 "
"heart","cold","DN24170_c0_g1_i1",-1.76293207506675,NA,"Decapping exoribonuclease "
"heart","cold","DN24173_c0_g2_i1",0.268074075397578,NA,"MHC class I antigen "
"heart","cold","DN24176_c0_g1_i4",-0.0459190468711839,NA,""
"heart","cold","DN24178_c0_g3_i3",-0.386301849356542,NA,"Semaphorin 4G "
"heart","cold","DN2417_c0_g1_i1",1.4309574010745,NA,"Ras-related protein rab-11b isoform x1 "
"heart","cold","DN24189_c0_g1_i1",-0.300168460803721,NA,"TNF receptor associated factor 5 "
"heart","cold","DN24193_c0_g1_i4",-1.6103099272589,NA,"Centlein "
"heart","cold","DN24194_c0_g2_i2",-0.762250763372936,NA,"60S ribosomal protein L3 "
"heart","cold","DN24197_c0_g1_i1",-0.490692622127116,NA,"Heterogeneous nuclear ribonucleoprotein Q isoform 4 "
"heart","cold","DN241_c0_g1_i1",-0.475836483682694,NA,"Histone-lysine N-methyltransferase EZH2 "
"heart","cold","DN24202_c0_g1_i2",0.539037179727934,NA,"Syntaxin-18-like "
"heart","cold","DN24203_c0_g1_i1",0.838533399711113,NA,""
"heart","cold","DN24208_c0_g1_i1",0.0830009767915904,NA,"AF4/FMR2 family member 3 "
"heart","cold","DN24211_c0_g1_i1",1.33367346120985,NA,""
"heart","cold","DN24212_c0_g1_i1",-0.29275587176223,NA,"NACHT, LRR and PYD domains-containing protein 3 "
"heart","cold","DN24216_c0_g1_i3",-0.865700767754365,NA,"Cortactin "
"heart","cold","DN24217_c0_g2_i2",0.32856663078785,NA,"Putative C4orf29-like protein "
"heart","cold","DN24221_c1_g1_i1",0.0872523009192739,NA,"Melanoma inhibitory activity protein 3 "
"heart","cold","DN24224_c0_g1_i1",0.530624958860259,NA,"Serine incorporator 5-like protein "
"heart","cold","DN24226_c0_g1_i1",0.19849193379712,NA,"Exportin-2 "
"heart","cold","DN24232_c0_g2_i1",-0.415041496431692,NA,""
"heart","cold","DN24234_c0_g1_i2",-0.508881541828473,NA,"Transmembrane protein "
"heart","cold","DN24235_c0_g1_i1",1.66162211847452,NA,"Diaphanous-like protein 2 "
"heart","cold","DN24236_c0_g1_i2",-0.585636515976735,NA,"SH2 domain-containing protein 3C "
"heart","cold","DN24239_c0_g1_i1",-0.369092763617413,NA,"RBR-type E3 ubiquitin transferase "
"heart","cold","DN24241_c0_g1_i1",-1.64431743148293,NA,""
"heart","cold","DN24252_c0_g1_i1",-0.396129830766096,NA,"Importin subunit alpha "
"heart","cold","DN24253_c0_g1_i1",0.80654577682277,NA,""
"heart","cold","DN24253_c1_g1_i1",-0.985384298583234,NA,""
"heart","cold","DN24256_c0_g2_i1",0.629389221634496,NA,"Zinc finger SWIM domain-containing protein 7 "
"heart","cold","DN24263_c0_g2_i1",-0.411095002945575,NA,"Protein APCDD1 "
"heart","cold","DN24264_c0_g2_i1",1.35464454706017,NA,"Putative ubiquitin C variant 2 "
"heart","cold","DN24265_c0_g1_i2",0.403770572167541,NA,""
"heart","cold","DN24268_c0_g2_i1",-0.917904898617091,NA,""
"heart","cold","DN24275_c1_g2_i1",0.51642782062414,NA,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5-like "
"heart","cold","DN24278_c0_g2_i1",-1.61360279835855,NA,""
"heart","cold","DN24293_c0_g1_i2",-0.665334652545802,NA,"Peroxisomal membrane protein PEX16 "
"heart","cold","DN24294_c0_g2_i1",0.776065706834982,NA,"Remodeling and spacing factor 1 "
"heart","cold","DN24297_c2_g2_i1",0.937928114526303,NA,""
"heart","cold","DN24307_c0_g1_i2",-0.941067228350684,NA,"peroxisome proliferator-activated receptor gamma coactivator 1-alpha-like [Thamnophis sirtalis]"
"heart","cold","DN24311_c0_g1_i2",-0.0454516418711408,NA,"Octapeptide-repeat protein T2 "
"heart","cold","DN24312_c0_g1_i2",0.180363579852978,NA,"Transcription elongation factor, mitochondrial "
"heart","cold","DN24315_c0_g1_i1",0.899759026833538,NA,"THO complex subunit 5-like protein "
"heart","cold","DN24319_c0_g3_i1",0.524407139697199,NA,"Ubiquitin carboxyl-terminal hydrolase 35 "
"heart","cold","DN24320_c0_g1_i1",1.96604769470043,NA,"Anthrax toxin receptor 2 "
"heart","cold","DN24324_c0_g5_i1",1.62634711165195,NA,""
"heart","cold","DN24325_c0_g1_i1",-0.493352442796703,NA,"ras-related protein Rab-28 isoform X1 [Thamnophis sirtalis]"
"heart","cold","DN24328_c0_g1_i3",0.0444247889358295,NA,"Xylosyltransferase 2 "
"heart","cold","DN24335_c0_g1_i1",-0.0220896169470464,NA,"Transmembrane protein C9orf125-like "
"heart","cold","DN24336_c0_g1_i1",0.155359944690137,NA,""
"heart","cold","DN24342_c0_g1_i2",-0.650158992843605,NA,"Tudor domain-containing protein 3-like "
"heart","cold","DN24343_c1_g2_i3",0.477753872084697,NA,"Phosphodiesterase "
"heart","cold","DN24354_c0_g1_i1",-1.17932543156487,NA,"Biotinprotein ligase "
"heart","cold","DN24361_c0_g2_i4",0.902756093710759,NA,"SOSS complex subunit B1-like "
"heart","cold","DN24362_c0_g1_i1",-0.34143443740921,NA,"Protein tyrosine phosphatase, receptor type G "
"heart","cold","DN24364_c0_g1_i1",-0.184015842360167,NA,""
"heart","cold","DN24366_c0_g1_i1",0.590669056682443,NA,""
"heart","cold","DN24368_c0_g1_i2",-0.394685633022857,NA,"Glucocorticoid-induced transcript 1 protein "
"heart","cold","DN24372_c0_g1_i7",-0.746314985304513,NA,"Solute carrier family 35 member B1 "
"heart","cold","DN24378_c0_g1_i1",-2.08817840928013,NA,"SKI proto-oncogene "
"heart","cold","DN24379_c1_g1_i1",0.340860120663724,NA,""
"heart","cold","DN24390_c0_g2_i1",-0.328383204400299,NA,"Phospholipid-transporting ATPase "
"heart","cold","DN24391_c3_g1_i1",0.110417077195333,NA,""
"heart","cold","DN24395_c0_g2_i1",0.254439139204322,NA,""
"heart","cold","DN24401_c0_g1_i1",1.23827855293524,NA,""
"heart","cold","DN24408_c0_g1_i1",-0.180708456253992,NA,""
"heart","cold","DN24410_c0_g1_i1",1.87781504876306,NA,"Argininosuccinate lyase "
"heart","cold","DN24420_c0_g2_i1",0.258716474024086,NA,""
"heart","cold","DN24422_c0_g1_i2",1.56294352548474,NA,"Family with sequence similarity 63, member B "
"heart","cold","DN24431_c0_g1_i1",0.0211108677337866,NA,""
"heart","cold","DN24437_c0_g1_i1",0.352206959840811,NA,"NSE1 homolog, SMC5-SMC6 complex component "
"heart","cold","DN24445_c0_g1_i2",0.521956465167844,NA,"RAB31, member RAS oncogene family "
"heart","cold","DN24447_c0_g1_i1",-0.736234157818567,NA,"complement C2 "
"heart","cold","DN24451_c0_g1_i1",1.12333047314643,NA,"Phosphoinositide phospholipase C "
"heart","cold","DN24455_c0_g1_i3",0.274213380812113,NA,"interferon-inducible GTPase 5-like "
"heart","cold","DN24461_c0_g1_i1",-0.98884495520778,NA,"Exosome component 6 "
"heart","cold","DN24473_c0_g1_i1",0.586142416483639,NA,"Max dimerization protein 4 "
"heart","cold","DN24479_c1_g1_i3",0.565374996864192,NA,"Zinc finger protein 154 "
"heart","cold","DN24485_c0_g1_i1",-0.100302435467183,NA,"Beta-2 adrenergic receptor "
"heart","cold","DN24487_c0_g1_i1",-0.467863824697316,NA,""
"heart","cold","DN24490_c0_g1_i1",0.363517044104606,NA,"Reverse transcriptase/ribonuclease H/putative methyltransferase-like "
"heart","cold","DN24495_c0_g1_i2",-1.61084734557811,NA,"Tyrosine-protein kinase Fyn "
"heart","cold","DN24509_c0_g1_i2",0.540860355055137,NA,"Ankyrin repeat domain-containing protein 50 "
"heart","cold","DN24510_c0_g3_i2",0.167747413552481,NA,"E3 ubiquitin-protein ligase RNF185 "
"heart","cold","DN24518_c0_g1_i1",-0.81301782802964,NA,"Hyperpolarization activated cyclic nucleotide gated potassium channel 1 "
"heart","cold","DN24541_c0_g1_i1",-0.708714463010729,NA,""
"heart","cold","DN24543_c0_g1_i1",0.800828394721057,NA,""
"heart","cold","DN24546_c0_g1_i1",-1.49178511970962,NA,"Mannose-P-dolichol utilization defect 1 protein "
"heart","cold","DN24548_c1_g1_i1",-0.753870376513049,NA,"Sphingolipid delta(4)-desaturase DES1-like "
"heart","cold","DN24556_c0_g1_i2",-0.201142420494785,NA,"DNA polymerase zeta catalytic subunit "
"heart","cold","DN24560_c0_g1_i2",-0.439240821352306,NA,"Transmembrane protein 135 "
"heart","cold","DN24561_c1_g1_i1",2.35403371870827,NA,"WD repeat domain 78 "
"heart","cold","DN24572_c0_g1_i1",-0.269416322062709,NA,"Ufm1-specific protease 2 "
"heart","cold","DN24573_c0_g1_i4",-0.421393067654627,NA,"Family with sequence similarity 126 member B "
"heart","cold","DN24575_c1_g1_i1",-0.131419058801592,NA,""
"heart","cold","DN24576_c0_g1_i1",-0.189497927345761,NA,"Small subunit of serine palmitoyltransferase A-like protein "
"heart","cold","DN24579_c0_g1_i1",-0.104527825424888,NA,"Vigilin-like protein "
"heart","cold","DN24585_c0_g1_i1",0.723466956142284,NA,"Immunoglobulin superfamily member 11 "
"heart","cold","DN24589_c0_g1_i2",1.33417051127717,NA,""
"heart","cold","DN24593_c0_g1_i1",-1.2485387952503,NA,""
"heart","cold","DN24594_c0_g1_i1",1.1943644110303,NA,"SH3 and cysteine-rich domain-containing protein 2 "
"heart","cold","DN24597_c0_g1_i1",0.996255487828204,NA,""
"heart","cold","DN24606_c1_g1_i1",1.71275102991574,NA,"Zinc finger HIT-type containing 3 "
"heart","cold","DN24608_c0_g1_i1",-0.496632058497442,NA,"Protein fem-1 homolog C-like "
"heart","cold","DN24611_c0_g2_i1",-0.227567278188181,NA,""
"heart","cold","DN24613_c0_g1_i1",-1.82378988603324,NA,""
"heart","cold","DN24618_c0_g1_i1",1.35218621395422,NA,"SPEG complex locus "
"heart","cold","DN24619_c0_g1_i1",-1.32282186544963,NA,"Carbonic anhydrase 2 "
"heart","cold","DN24628_c0_g1_i2",-0.610981948913716,NA,""
"heart","cold","DN24631_c0_g3_i2",1.32669727043665,NA,""
"heart","cold","DN24637_c0_g3_i1",-0.236138256609713,NA,"Eukaryotic translation initiation factor 2A "
"heart","cold","DN24640_c1_g2_i1",-0.245308556041254,NA,""
"heart","cold","DN24648_c0_g1_i6",0.796902876443972,NA,"Serine/threonine-protein phosphatase 6 regulatory subunit 3 "
"heart","cold","DN24653_c0_g1_i1",-0.268615617554581,NA,""
"heart","cold","DN24655_c1_g1_i1",0.00550254727641433,NA,""
"heart","cold","DN24656_c0_g1_i4",0.97358168211435,NA,"Protein-tyrosine sulfotransferase "
"heart","cold","DN24657_c0_g1_i1",-0.810065880478102,NA,""
