"term","name","level","nseqs","delta.rank","direction","pval","p.adj","tissue","condition"
"GO:0008380","RNA splicing",5,56,10.5306397162515,"up",0.468290134780089,0.894357388555415,"Heart","Heat"
"GO:0043436","oxoacid metabolic process",5,74,-46.8303596829912,"down",0.342388786020345,0.89636614767124,"Heart","Heat"
"GO:0006082","organic acid metabolic process",4,74,-46.8303596829912,"down",0.342388786020345,0.89636614767124,"Heart","Heat"
"GO:0006418","tRNA aminoacylation for protein translation",7,33,-67.7639631610218,"down",0.346549715751929,0.897178708557772,"Heart","Heat"
"GO:0006816","calcium ion transport",7,37,-60.4963744232039,"down",0.354631057337533,0.898591396315687,"Heart","Heat"
"GO:0043038","amino acid activation",5,35,-60.3788729403771,"down",0.358665235439309,0.898591396315687,"Heart","Heat"
"GO:0043039","tRNA aminoacylation",6,35,-60.3788729403771,"down",0.358665235439309,0.898591396315687,"Heart","Heat"
"GO:2000026","regulation of multicellular organismal development",4,53,-46.7094644125907,"down",0.365524900259262,0.906035125110725,"Heart","Heat"
"GO:0043086","negative regulation of catalytic activity",4,58,4.06944028733915,"up",0.487537954216945,0.923547506768684,"Heart","Heat"
"GO:0051259","protein complex oligomerization",6,31,-43.1678990115699,"down",0.403729744032728,0.929287767950464,"Heart","Heat"
"GO:0051726","regulation of cell cycle",4,112,-23.3312861271677,"down",0.402307732549139,0.929287767950464,"Heart","Heat"
"GO:0065003","protein-containing complex assembly",5,149,-16.8598822922045,"down",0.418777749505574,0.929287767950464,"Heart","Heat"
"GO:0007346","regulation of mitotic cell cycle",5,41,-43.1793823268788,"down",0.389756930124048,0.929287767950464,"Heart","Heat"
"GO:0030155","regulation of cell adhesion",4,46,-29.8826748272152,"down",0.418767411814912,0.929287767950464,"Heart","Heat"
"GO:0006974","DNA damage response",4,105,-24.5389973111285,"down",0.400447456715131,0.929287767950464,"Heart","Heat"
"GO:0006281","DNA repair",5,89,-27.82982450185,"down",0.395907405331835,0.929287767950464,"Heart","Heat"
"GO:0071826","protein-RNA complex organization",5,38,-34.7569958815516,"down",0.41409594565366,0.929287767950464,"Heart","Heat"
"GO:0022618","protein-RNA complex assembly",6,38,-34.7569958815516,"down",0.41409594565366,0.929287767950464,"Heart","Heat"
"GO:0019752","carboxylic acid metabolic process",6,73,-26.7106483578943,"down",0.409053019871844,0.929287767950464,"Heart","Heat"
"GO:0090304","nucleic acid metabolic process",4,565,-10.4801137889469,"down",0.408360622206953,0.929287767950464,"Heart","Heat"
"GO:0043408","regulation of MAPK cascade",6,30,-0.874384090234344,"up",0.501975578069589,0.935682477521714,"Heart","Heat"
"GO:0016311","dephosphorylation",5,90,-0.3081595648232,"up",0.501194328063732,0.935682477521714,"Heart","Heat"
"GO:0006470","protein dephosphorylation",6,72,-4.569006111612,"up",0.515613037118088,0.953474901972337,"Heart","Heat"
"GO:0010564","regulation of cell cycle process",5,56,-19.0459328661168,"down",0.442763991504686,0.973245377552753,"Heart","Heat"
"GO:0051093","negative regulation of developmental process",4,34,-88.6514815138537,"up",0.699927651499249,0.990741407125558,"Heart","Heat"
"GO:0051241","negative regulation of multicellular organismal process",4,43,-141.817355933143,"up",0.826825807008265,0.990741407125558,"Heart","Heat"
"GO:2000026","regulation of multicellular organismal development",4,53,-46.7094644125907,"up",0.634528150777002,0.990741407125558,"Heart","Heat"
"GO:0007010","cytoskeleton organization",5,161,-38.2855147913558,"up",0.685521514675096,0.990741407125558,"Heart","Heat"
"GO:0006996","organelle organization",4,285,-75.324603657506,"up",0.892569297724475,0.990741407125558,"Heart","Heat"
"GO:0022607","cellular component assembly",4,244,-111.775979449741,"up",0.956750436284562,0.990741407125558,"Heart","Heat"
"GO:0006259","DNA metabolic process",5,208,-68.8272304317431,"up",0.836482250344743,0.990741407125558,"Heart","Heat"
"GO:0090304","nucleic acid metabolic process",4,565,-10.4801137889469,"up",0.591657611322554,0.990741407125558,"Heart","Heat"
"GO:0030031","cell projection assembly",5,39,-238.233482142857,"up",0.93414586375783,0.990741407125558,"Heart","Heat"
"GO:0120031","plasma membrane bounded cell projection assembly",6,37,-201.203727671753,"up",0.892588091616244,0.990741407125558,"Heart","Heat"
"GO:0070588","calcium ion transmembrane transport",5,32,-114.484064077814,"up",0.744378439464704,0.990741407125558,"Heart","Heat"
"GO:0046486","glycerolipid metabolic process",5,41,-146.227262162437,"up",0.82854025852799,0.990741407125558,"Heart","Heat"
"GO:0006644","phospholipid metabolic process",5,43,-273.671459655736,"up",0.965403765622056,0.990741407125558,"Heart","Heat"
"GO:0006650","glycerophospholipid metabolic process",6,38,-178.681830282341,"up",0.867829956444514,0.990741407125558,"Heart","Heat"
"GO:0022618","protein-RNA complex assembly",6,38,-34.7569958815516,"up",0.585968828254881,0.990741407125558,"Heart","Heat"
"GO:0071826","protein-RNA complex organization",5,38,-34.7569958815516,"up",0.585968828254881,0.990741407125558,"Heart","Heat"
"GO:0034655","nucleobase-containing compound catabolic process",4,46,-155.110034492149,"up",0.856515886752219,0.990741407125558,"Heart","Heat"
"GO:0033365","protein localization to organelle",4,37,-192.569195459588,"up",0.882422102034218,0.990741407125558,"Heart","Heat"
"GO:0043038","amino acid activation",5,35,-60.3788729403771,"up",0.641399452783929,0.990741407125558,"Heart","Heat"
"GO:0006418","tRNA aminoacylation for protein translation",7,33,-67.7639631610218,"up",0.653516066862595,0.990741407125558,"Heart","Heat"
"GO:0006816","calcium ion transport",7,37,-60.4963744232039,"up",0.645431627301716,0.990741407125558,"Heart","Heat"
"GO:0009144","purine nucleoside triphosphate metabolic process",7,34,-212.686312385281,"up",0.895710469697182,0.990741407125558,"Heart","Heat"
"GO:0009141","nucleoside triphosphate metabolic process",6,38,-215.567891761537,"up",0.910944616775134,0.990741407125558,"Heart","Heat"
"GO:0046034","ATP metabolic process",6,32,-208.210201960202,"up",0.883883132766213,0.990741407125558,"Heart","Heat"
"GO:0031344","regulation of cell projection organization",5,31,-186.31213125431,"up",0.853672586532808,0.990741407125558,"Heart","Heat"
"GO:0030003","intracellular monoatomic cation homeostasis",5,34,-76.7084870203655,"up",0.674936531614004,0.990741407125558,"Heart","Heat"
"GO:0120035","regulation of plasma membrane bounded cell projection organization",6,31,-186.31213125431,"up",0.853672586532808,0.990741407125558,"Heart","Heat"
"GO:0006873","intracellular monoatomic ion homeostasis",4,34,-76.7084870203655,"up",0.674936531614004,0.990741407125558,"Heart","Heat"
"GO:0030162","regulation of proteolysis",7,45,-99.7652554164181,"up",0.750958988974204,0.990741407125558,"Heart","Heat"
"GO:0120036","plasma membrane bounded cell projection organization",5,66,-198.065631563156,"up",0.947784024825177,0.990741407125558,"Heart","Heat"
"GO:0030030","cell projection organization",4,79,-208.122008921763,"up",0.96876924807042,0.990741407125558,"Heart","Heat"
"GO:0043039","tRNA aminoacylation",6,35,-60.3788729403771,"up",0.641399452783929,0.990741407125558,"Heart","Heat"
"GO:0032880","regulation of protein localization",4,48,-123.219244255446,"up",0.806156805403308,0.990741407125558,"Heart","Heat"
"GO:0006974","DNA damage response",4,105,-24.5389973111285,"up",0.599591581399114,0.990741407125558,"Heart","Heat"
"GO:0006281","DNA repair",5,89,-27.82982450185,"up",0.604134765954929,0.990741407125558,"Heart","Heat"
"GO:0015074","DNA integration",6,30,-181.232917779757,"up",0.843065504487799,0.990741407125558,"Heart","Heat"
"GO:0030155","regulation of cell adhesion",4,46,-29.8826748272152,"up",0.581291680218803,0.990741407125558,"Heart","Heat"
"GO:0016042","lipid catabolic process",4,30,-352.444048679133,"up",0.974913906949255,0.990741407125558,"Heart","Heat"
"GO:0007346","regulation of mitotic cell cycle",5,41,-43.1793823268788,"up",0.61030448857869,0.990741407125558,"Heart","Heat"
"GO:0035335","peptidyl-tyrosine dephosphorylation",7,47,-132.621064591479,"up",0.821247351652727,0.990741407125558,"Heart","Heat"
"GO:0070201","regulation of establishment of protein localization",5,30,-111.248560403681,"up",0.731798027610519,0.990741407125558,"Heart","Heat"
"GO:0032535","regulation of cellular component size",4,34,-131.016432130059,"up",0.78072752469868,0.990741407125558,"Heart","Heat"
"GO:0032970","regulation of actin filament-based process",4,46,-64.6576459757,"up",0.671444198674179,0.990741407125558,"Heart","Heat"
"GO:0043254","regulation of protein-containing complex assembly",5,34,-164.29044663928,"up",0.834317346553455,0.990741407125558,"Heart","Heat"
"GO:0032956","regulation of actin cytoskeleton organization",5,45,-75.4432518386006,"up",0.695799545155057,0.990741407125558,"Heart","Heat"
"GO:1902903","regulation of supramolecular fiber organization",5,45,-86.2755515802028,"up",0.721032590029532,0.990741407125558,"Heart","Heat"
"GO:0110053","regulation of actin filament organization",6,39,-92.782532051282,"up",0.72143934530862,0.990741407125558,"Heart","Heat"
"GO:0043436","oxoacid metabolic process",5,74,-46.8303596829912,"up",0.657655214082964,0.990741407125558,"Heart","Heat"
"GO:0000398","mRNA splicing, via spliceosome",6,36,-85.9379770046585,"up",0.699416122455772,0.990741407125558,"Heart","Heat"
"GO:0006397","mRNA processing",5,69,-133.233640161901,"up",0.867855186237263,0.990741407125558,"Heart","Heat"
"GO:0051130","positive regulation of cellular component organization",5,60,-167.86316262354,"up",0.905457654321308,0.990741407125558,"Heart","Heat"
"GO:0000375","RNA splicing, via transesterification reactions",6,36,-85.9379770046585,"up",0.699416122455772,0.990741407125558,"Heart","Heat"
"GO:0006412","translation",5,153,-53.9787793120945,"up",0.746949740251477,0.990741407125558,"Heart","Heat"
"GO:0044087","regulation of cellular component biogenesis",4,69,-163.936623580102,"up",0.915208189893706,0.990741407125558,"Heart","Heat"
"GO:0010564","regulation of cell cycle process",5,56,-19.0459328661168,"up",0.55729022033538,0.990741407125558,"Heart","Heat"
"GO:0051128","regulation of cellular component organization",4,157,-40.2008275146661,"up",0.691932055067536,0.990741407125558,"Heart","Heat"
"GO:0051493","regulation of cytoskeleton organization",6,65,-150.650154584468,"up",0.889869426262703,0.990741407125558,"Heart","Heat"
"GO:0033043","regulation of organelle organization",5,107,-59.8079796958928,"up",0.732523534292777,0.990741407125558,"Heart","Heat"
"GO:0051049","regulation of transport",4,82,-48.4743082567998,"up",0.670727777465545,0.990741407125558,"Heart","Heat"
"GO:0010638","positive regulation of organelle organization",6,39,-220.841620879121,"up",0.918847360771152,0.990741407125558,"Heart","Heat"
"GO:0044089","positive regulation of cellular component biogenesis",5,30,-362.39857524488,"up",0.977985079995186,0.990741407125558,"Heart","Heat"
"GO:0060341","regulation of cellular localization",4,31,-170.099752892499,"up",0.8316620231405,0.990741407125558,"Heart","Heat"
"GO:0051050","positive regulation of transport",4,35,-89.6372940377103,"up",0.704599637664929,0.990741407125558,"Heart","Heat"
"GO:0030001","metal ion transport",6,82,-11.7967896350656,"up",0.542839688142273,0.990741407125558,"Heart","Heat"
"GO:0051276","chromosome organization",5,34,-76.7381959618915,"up",0.67499974892737,0.990741407125558,"Heart","Heat"
"GO:0019752","carboxylic acid metabolic process",6,73,-26.7106483578943,"up",0.590993823419371,0.990741407125558,"Heart","Heat"
"GO:0007015","actin filament organization",5,63,-203.663768984812,"up",0.948657945728776,0.990741407125558,"Heart","Heat"
"GO:0070925","organelle assembly",5,53,-211.687599386482,"up",0.940404008781958,0.990741407125558,"Heart","Heat"
"GO:0051259","protein complex oligomerization",6,31,-43.1678990115699,"up",0.596341457246932,0.990741407125558,"Heart","Heat"
"GO:0046390","ribose phosphate biosynthetic process",5,33,-135.130124777183,"up",0.784433668120744,0.990741407125558,"Heart","Heat"
"GO:0009165","nucleotide biosynthetic process",6,47,-214.346880871376,"up",0.931505701908936,0.990741407125558,"Heart","Heat"
"GO:0019693","ribose phosphate metabolic process",4,52,-132.33219185953,"up",0.832727463872208,0.990741407125558,"Heart","Heat"
"GO:0009152","purine ribonucleotide biosynthetic process",6,30,-171.17750074206,"up",0.829264484769757,0.990741407125558,"Heart","Heat"
"GO:0006163","purine nucleotide metabolic process",4,57,-213.546001448865,"up",0.948355064637077,0.990741407125558,"Heart","Heat"
"GO:0006164","purine nucleotide biosynthetic process",5,33,-246.789958407606,"up",0.924740479405314,0.990741407125558,"Heart","Heat"
"GO:0090407","organophosphate biosynthetic process",4,85,-178.143123646562,"up",0.950794524324853,0.990741407125558,"Heart","Heat"
"GO:0006886","intracellular protein transport",4,108,-131.253798237618,"up",0.914303248762743,0.990741407125558,"Heart","Heat"
"GO:0050776","regulation of immune response",4,40,-258.922037808872,"up",0.951433960909986,0.990741407125558,"Heart","Heat"
"GO:0050778","positive regulation of immune response",5,30,-228.95411101217,"up",0.898367738306894,0.990741407125558,"Heart","Heat"
"GO:0048584","positive regulation of response to stimulus",4,100,-65.1260351621704,"up",0.743396755429985,0.990741407125558,"Heart","Heat"
"GO:0002684","positive regulation of immune system process",4,38,-182.860121517719,"up",0.873333408072009,0.990741407125558,"Heart","Heat"
"GO:0006139","nucleobase-containing compound metabolic process",4,663,-42.2268554351565,"up",0.839903499524803,0.990741407125558,"Heart","Heat"
"GO:0006629","lipid metabolic process",4,115,-66.6821770905046,"up",0.763094198369639,0.990741407125558,"Heart","Heat"
"GO:0061024","membrane organization",4,63,-155.436550759393,"up",0.893534055502751,0.990741407125558,"Heart","Heat"
"GO:0006753","nucleoside phosphate metabolic process",5,94,-191.612922071652,"up",0.969031953669407,0.990741407125558,"Heart","Heat"
"GO:1901293","nucleoside phosphate biosynthetic process",5,56,-180.736643199009,"up",0.914168459254543,0.990741407125558,"Heart","Heat"
"GO:0072522","purine-containing compound biosynthetic process",4,39,-230.296256868132,"up",0.927466685518895,0.990741407125558,"Heart","Heat"
"GO:0055086","nucleobase-containing small molecule metabolic process",4,95,-179.99387823372,"up",0.9610156192466,0.990741407125558,"Heart","Heat"
"GO:0015031","protein transport",4,160,-120.444651126891,"up",0.93518099981369,0.990741407125558,"Heart","Heat"
"GO:0098657","import into cell",4,53,-213.518027721075,"up",0.941983753380036,0.990741407125558,"Heart","Heat"
